Customer_ID,First_Name,Last_Name,Gender,Age,Country,City,Email,Phone_Number,Customer_Segment,Annual_Income_USD,Account_Creation_Date,Total_Purchases,Avg_Purchase_Value_USD,Last_Purchase_Date,Customer_Satisfaction_Score,Support_Tickets_Raised,Support_Tickets_Resolved,Email_Open_Rate,Churn
CUST_0441,Selena,Coleman,Male,42,Reunion,South Toddfort,peggy75@example.org,369-327-8532x9928,Corporate,101050,2024-09-02,10,524.88,2025-10-01,2,4,2,0.95,No
CUST_0442,Lisa,Hill,Other,50,Djibouti,Port Angela,vanessaallen@example.net,579.240.4581x108,Retail,129432,2021-05-31,11,1866.74,2025-08-24,1,0,0,0.44,No
CUST_0443,Stephanie,Scott,Male,55,Burundi,West Richard,christopher88@example.com,3738870203,Corporate,122748,2025-07-02,10,254.43,2025-05-09,1,1,1,0.69,No
CUST_0444,David,Howe,Male,58,Colombia,South Garybury,davidcervantes@example.com,423.371.1531x3833,Corporate,125922,2024-10-04,9,572.49,2025-01-25,1,5,0,0.57,No
CUST_0445,Philip,Mcmahon,Female,25,Zimbabwe,Reedshire,andrew35@example.org,(819)552-6043,Retail,105867,2022-12-18,10,1064.38,2024-11-01,2,4,1,0.18,Yes
CUST_0446,Melanie,Brown,Female,28,Morocco,Lake David,ocarroll@example.org,4455092787,Enterprise,103596,2025-06-06,10,1153.2,2025-03-29,3,0,0,0.59,No
CUST_0447,Meredith,Collins,Other,39,Argentina,Jacksonshire,zcook@example.net,+1-765-261-9052x41377,SME,86732,2021-11-29,7,79.86,2025-07-13,2,2,2,0.54,Yes
CUST_0448,Michael,Miller,Female,68,Albania,Davidside,moniquelopez@example.com,001-964-578-1266,Corporate,32297,2023-04-21,9,1572.12,2025-03-04,2,2,2,0.49,No
CUST_0449,Lori,Bullock,Male,41,Antigua and Barbuda,Glennton,kelly09@example.org,6244601160,Corporate,88323,2022-11-19,7,755.13,2025-09-21,2,5,2,0.51,No
CUST_0450,Travis,Leon,Male,58,Mexico,Lake Elizabethfort,ashleyvang@example.net,+1-792-274-5703x28754,Corporate,43816,2024-03-12,8,842.52,2025-01-22,2,0,0,0.16,No
CUST_0451,Alexis,Roberts,Female,34,Kazakhstan,Petersonchester,curtisamanda@example.com,2286224244,Corporate,144341,2020-11-25,11,1628.27,2025-06-15,3,0,0,0.46,No
CUST_0452,Ashley,Lewis,Female,29,Panama,Jessicafort,underwoodjesse@example.net,001-501-272-1904,Corporate,60695,2024-03-06,10,789.6,2024-11-03,1,2,2,0.61,No
CUST_0453,Jenny,Thompson,Male,63,Saudi Arabia,Pattersonbury,michaelsmith@example.net,573.496.1147x93603,Retail,39702,2022-01-04,15,142.09,2024-11-08,5,1,0,0.49,No
CUST_0454,Sherry,Phillips,Female,49,Sri Lanka,Stacyberg,jenniferking@example.net,001-979-241-1541x10877,Corporate,45242,2021-02-01,13,394.06,2025-06-22,1,3,3,0.49,No
CUST_0455,Brett,Anderson,Male,32,Finland,Jackport,poncechristina@example.com,741.547.5360,SME,75841,2023-08-27,8,1914.01,2025-04-04,1,0,0,0.08,No
CUST_0456,Michael,Griffith,Female,33,Turkmenistan,Port Brandonbury,mary20@example.org,+1-734-716-2077x148,Corporate,148498,2023-06-30,11,187.29,2025-07-13,5,3,0,0.19,No
CUST_0457,Jennifer,Thomas,Male,39,Saint Helena,Juliemouth,hwhitaker@example.net,001-305-585-7964x2957,Retail,87712,2021-01-04,11,742.12,2025-05-02,2,1,1,0.32,No
CUST_0458,Angela,Clark,Male,45,Italy,Kyleburgh,jessedalton@example.org,272-510-1746x7482,SME,105663,2023-03-29,5,1031.2,2025-06-17,3,3,2,0.42,No
CUST_0459,Brian,Nelson,Male,37,Poland,Port Gregorystad,kmorse@example.com,001-721-558-3946x5423,Retail,127096,2024-10-17,7,1011.9,2025-07-07,3,0,0,0.59,No
CUST_0460,Carrie,Miller,Male,50,Israel,North James,william57@example.net,274-454-3455x783,Retail,112764,2020-11-11,14,57.72,2025-10-08,1,1,1,0.86,Yes
CUST_0461,Kelly,Velez,Male,27,Montenegro,Ericksonburgh,rebecca18@example.org,390-618-4213x005,Retail,73574,2024-10-14,9,1027.27,2024-10-09,5,1,1,0.16,Yes
CUST_0462,Denise,Stout,Female,57,Iceland,Richardsonland,morgantravis@example.com,588.497.7785x87249,Retail,105744,2021-06-08,8,798.36,2025-02-26,4,1,1,0.02,No
CUST_0463,Samuel,Stevens,Female,49,Lebanon,Randystad,nross@example.net,(567)321-3757,SME,48482,2023-07-31,4,1945.55,2025-07-24,2,1,1,0.45,No
CUST_0464,Leslie,Rivera,Female,67,Austria,New Erikmouth,luis66@example.com,+1-916-372-4183,Corporate,29171,2022-02-21,16,360.36,2024-11-20,1,3,1,0.43,No
CUST_0465,Emily,Huang,Other,50,Sri Lanka,North Anna,davisjamie@example.org,303-772-3162x8052,Retail,120755,2023-08-26,9,740.6,2025-08-30,3,5,2,0.55,No
CUST_0466,Lisa,Cook,Male,19,Germany,Meganmouth,blake90@example.org,921-217-1075x54848,SME,118932,2021-01-12,6,867.99,2025-08-25,5,3,0,0.83,Yes
CUST_0467,Shannon,Moore,Male,50,Azerbaijan,Harperburgh,dwalsh@example.net,001-621-478-1027,SME,128125,2022-06-18,8,811.85,2024-12-23,5,2,1,0.8,Yes
CUST_0468,Melissa,Jackson,Female,50,Sweden,Williamburgh,mariothompson@example.org,001-562-630-5397,SME,126082,2025-06-03,10,1348.37,2024-10-28,1,1,1,0.1,No
CUST_0469,Amanda,Abbott,Male,58,Portugal,New Madison,andreavazquez@example.com,(614)229-2058x18065,Retail,23696,2024-10-24,11,470.25,2024-12-30,4,1,0,0.93,Yes
CUST_0470,Linda,Tyler,Other,30,Spain,East James,qmorgan@example.net,294.231.1665,Corporate,146310,2024-07-07,6,481.09,2024-10-16,3,4,0,0.11,No
CUST_0471,Erin,Green,Male,47,Comoros,Susanmouth,kristina20@example.net,(599)987-8473,Enterprise,40058,2024-03-09,7,1471.96,2025-04-08,1,2,2,0.63,No
CUST_0472,Kenneth,Gross,Other,50,Colombia,East Zacharychester,ramseyvincent@example.org,+1-541-776-4512x43705,SME,40313,2025-05-13,9,1025.57,2025-05-13,4,3,2,0.67,No
CUST_0473,John,Daniels,Male,30,Christmas Island,Shawnview,onealjeremy@example.org,+1-788-404-2252x2189,Retail,39149,2022-06-21,8,859.55,2025-05-30,5,1,1,0.68,No
CUST_0474,Alexandria,Henderson,Female,69,Bouvet Island (Bouvetoya),Port Davidfurt,evansthomas@example.net,+1-857-721-2692x410,Retail,73521,2022-05-06,10,379.95,2025-06-10,2,1,1,0.27,No
CUST_0475,Amber,Hutchinson,Female,43,Lebanon,Kevinshire,jeffreywells@example.net,2298278996,Corporate,65740,2024-12-07,7,415.68,2024-11-03,3,2,2,0.33,No
CUST_0476,Anita,Moody,Other,39,China,North Elizabeth,watsoncatherine@example.com,981-906-3075x375,Enterprise,126611,2025-01-06,15,70.58,2025-02-12,3,1,1,0.55,Yes
CUST_0477,Sarah,Jones,Male,56,Falkland Islands (Malvinas),East Garrettmouth,jcross@example.com,(567)911-2159x480,Corporate,24956,2025-06-16,9,228.28,2025-03-20,4,2,1,0.2,No
CUST_0478,Emily,Thompson,Female,19,Cameroon,New Martin,corey75@example.net,(696)562-5502x994,Corporate,95731,2022-12-17,11,1135.84,2025-05-08,1,5,3,0.02,Yes
CUST_0479,James,Thomas,Other,55,Canada,New Brian,alikayla@example.org,3924066628,Retail,102612,2023-12-14,6,1789.15,2025-09-03,5,1,0,0.56,Yes
CUST_0480,Molly,Jensen,Female,56,Jamaica,South Lee,browngabriel@example.org,(589)778-4348x0983,Corporate,137850,2021-08-12,12,609.97,2025-05-10,4,3,2,0.47,No
CUST_0481,Cynthia,Benton,Female,43,Ukraine,Jacksonmouth,andrew91@example.org,693.650.7560x623,SME,86641,2025-04-09,5,689.11,2024-12-10,2,1,1,0.66,No
CUST_0482,Kari,Guerra,Female,63,Saint Martin,Jessicaside,david47@example.net,+1-465-386-4556,Retail,83811,2025-05-27,12,275.43,2025-06-04,2,3,0,0.15,Yes
CUST_0483,Joseph,Carlson,Male,67,Guatemala,North Kenneth,elizabeth25@example.com,001-924-598-6619,SME,72160,2022-05-05,3,807.83,2024-10-23,2,3,3,0.84,Yes
CUST_0484,Sarah,Rodgers,Female,32,Pakistan,Marquezton,timothy87@example.net,(827)467-6685x033,Enterprise,71313,2025-03-07,13,122.58,2024-11-12,4,3,3,0.15,Yes
CUST_0485,Melissa,Torres,Female,51,Eritrea,East Kennethside,alice54@example.net,+1-815-319-6348x7671,Retail,83232,2023-08-26,11,1839.32,2025-04-06,5,3,3,0.89,No
CUST_0486,Scott,Terry,Female,59,Tanzania,Wrightchester,christina44@example.com,001-642-724-7422x49368,Corporate,35417,2020-10-17,5,1362.57,2025-03-21,3,3,0,0.45,No
CUST_0487,David,Sweeney,Male,61,British Indian Ocean Territory (Chagos Archipelago),Lake Javierberg,brownwendy@example.com,(914)971-3061,Retail,44729,2025-08-08,6,1981.96,2025-09-20,1,4,0,0.55,Yes
CUST_0488,Diane,Walter,Male,66,Saint Kitts and Nevis,Joshuaton,nicole64@example.org,230-398-1342x8467,SME,132492,2021-09-16,11,1771.51,2025-03-24,3,0,0,0.9,No
CUST_0489,Corey,Wright,Female,57,Lithuania,Port Heather,victorschultz@example.org,+1-231-733-0877x21975,Corporate,50099,2022-11-10,11,972.33,2024-12-19,5,3,3,0.3,No
CUST_0490,Larry,Church,Female,28,Pitcairn Islands,Reedfurt,chapmanpatricia@example.net,859-207-3053,Corporate,138387,2025-03-18,8,1063.39,2024-12-12,3,2,1,0.18,No
CUST_0491,Michael,Simpson,Male,20,Peru,Gabrielfort,codywhite@example.com,001-961-284-0890,SME,118134,2024-10-27,9,421.62,2025-08-22,4,0,0,0.45,No
CUST_0492,Lori,Hanson,Female,23,Vietnam,North Cory,bryantchristopher@example.org,(550)258-5470x67722,Retail,49961,2020-11-22,11,950.98,2025-09-27,2,5,2,0.24,No
CUST_0493,Gabriel,Odonnell,Male,26,Serbia,Cobbhaven,georgebobby@example.net,923-906-3565x60156,Enterprise,32602,2023-10-30,8,1810.9,2025-03-17,5,3,1,0.53,No
CUST_0494,Devin,Pham,Male,23,Azerbaijan,North Edwinport,mary86@example.com,263-315-4622x42078,Corporate,138474,2023-04-30,10,149.16,2025-09-25,5,2,2,0.28,No
CUST_0495,Brandy,Richardson,Male,26,Palau,Allenville,belljulie@example.net,001-812-753-6262x01009,Retail,29256,2024-06-26,12,1733.94,2025-05-25,3,1,1,0.86,Yes
CUST_0496,Elizabeth,Torres,Male,56,Nicaragua,Debbiechester,fosborne@example.net,295.278.9841x8606,Corporate,106120,2023-05-03,13,714.85,2024-12-09,4,3,2,0.61,No
CUST_0497,Jessica,Olsen,Female,48,Italy,Lake Joshuafort,changjames@example.org,967-966-2282x650,SME,132516,2021-09-04,12,1804.05,2024-11-25,3,0,0,0.0,No
CUST_0498,Lisa,Bishop,Male,49,Armenia,West Johnbury,jonathan47@example.com,726-781-2773x470,Retail,54681,2023-09-17,10,1884.72,2025-02-27,3,0,0,0.81,No
CUST_0499,Charles,Holloway,Other,58,Wallis and Futuna,Oneillchester,michael28@example.com,(294)781-5613x13524,SME,111328,2023-12-12,10,1358.19,2025-02-14,5,1,1,0.33,No
CUST_0500,Barbara,Cooper,Other,67,Mauritius,Arthurbury,davishannah@example.org,(801)666-6795x358,Enterprise,107440,2024-04-08,11,1345.63,2025-09-13,3,1,1,0.32,Yes
CUST_0501,Elizabeth,Jackson,Female,29,Cayman Islands,Melissaborough,collinfletcher@example.org,(884)910-9724,Retail,84789,2024-08-06,4,932.87,2025-03-28,2,2,0,0.38,No
CUST_0502,Richard,Wolfe,Female,25,Heard Island and McDonald Islands,West Paul,sandra56@example.com,792-745-9207x27944,Enterprise,63361,2024-11-03,11,1679.3,2025-07-03,3,3,3,0.63,Yes
CUST_0503,Michele,Page,Male,25,Thailand,Walkershire,schultzmichael@example.com,(517)335-7526,Retail,84503,2025-08-02,6,1925.14,2025-03-03,2,2,2,0.44,No
CUST_0504,Jacqueline,Webb,Female,67,Haiti,North Shannon,daniel61@example.net,+1-756-449-2291x53607,Retail,54540,2023-02-18,8,1561.41,2025-03-10,5,3,0,0.63,No
CUST_0505,Carrie,Olson,Female,45,Somalia,Steelemouth,shannonkeller@example.net,(532)350-8045x049,Retail,46536,2022-04-29,12,1262.78,2024-10-23,4,3,1,0.15,No
CUST_0506,Michael,Robertson,Male,37,Trinidad and Tobago,Myersberg,james91@example.org,262.935.8484,SME,104700,2024-04-10,8,1233.25,2025-07-29,2,3,1,0.97,No
CUST_0507,Kimberly,Vincent,Female,64,Saint Martin,North Kyleside,welchdeborah@example.net,+1-966-302-5369x112,Corporate,83043,2025-09-22,11,1706.47,2024-10-22,4,3,1,0.73,No
CUST_0508,Jo,Suarez,Female,24,Saint Lucia,Port Scottfurt,arnoldrichard@example.com,659.385.4081x477,Retail,98532,2023-06-08,8,1105.35,2024-12-25,4,4,3,0.25,No
CUST_0509,Joseph,Taylor,Female,28,Equatorial Guinea,North Stevenberg,jessica85@example.org,(393)403-4421x0657,Corporate,76575,2024-09-21,7,1617.53,2025-06-29,2,3,1,0.72,No
CUST_0510,Wesley,Hernandez,Female,37,El Salvador,West Chelsea,tamarawright@example.org,614.228.7719x9004,Corporate,147626,2025-07-27,8,1042.33,2025-03-01,5,2,1,0.58,Yes
CUST_0511,Hannah,Turner,Female,33,Saudi Arabia,Lake Jamesmouth,ggarcia@example.org,+1-986-911-9425x300,Retail,22871,2021-12-16,9,171.77,2025-06-19,1,0,0,0.11,No
CUST_0512,Robert,Roach,Male,21,Eritrea,East David,smitherica@example.org,(647)585-6363,SME,66002,2024-12-06,10,798.7,2025-02-04,4,4,1,0.18,No
CUST_0513,William,Moran,Female,23,Suriname,Lynntown,dwilliams@example.org,879.777.4060,SME,69812,2022-10-29,9,916.66,2025-06-26,4,5,2,0.04,No
CUST_0514,Ryan,Moreno,Female,39,Mozambique,Petersonland,flowerselizabeth@example.net,860.932.1730,Corporate,42626,2022-08-30,15,326.15,2025-07-13,5,4,2,0.81,No
CUST_0515,Adriana,Martinez,Male,43,Swaziland,New Erinbury,opayne@example.org,586-676-5516x248,Enterprise,79979,2023-05-16,12,249.87,2025-03-01,5,1,0,0.55,Yes
CUST_0516,Scott,Mathews,Male,20,Norway,Millerburgh,joshua99@example.com,920-689-5194x19878,Corporate,96057,2022-12-05,8,1094.16,2024-12-10,3,0,0,0.32,No
CUST_0517,Thomas,Carter,Male,58,Bosnia and Herzegovina,East Leslieport,tyler57@example.net,(714)252-5345,Enterprise,146834,2024-03-29,15,216.03,2025-10-04,5,2,2,0.13,No
CUST_0518,Nichole,Clark,Female,59,Micronesia,South Andrea,shawmegan@example.net,(708)272-8777x426,Corporate,128946,2025-04-18,5,640.74,2025-06-10,4,4,3,0.48,Yes
CUST_0519,Danielle,Byrd,Other,31,Montserrat,North Taylorbury,tmendez@example.org,+1-233-867-3045x23727,Corporate,86668,2024-04-18,5,1501.96,2025-01-29,2,1,1,0.53,No
CUST_0520,Sandra,Lozano,Male,28,Papua New Guinea,Carpenterfurt,bergmark@example.net,+1-316-865-8356,Retail,119003,2025-02-06,11,1930.64,2025-05-30,1,0,0,0.7,No
CUST_0521,Kari,Ramos,Female,35,Niue,East Kathyville,ralphrice@example.net,001-267-759-4185x57383,SME,100070,2023-03-01,9,1449.85,2025-05-04,3,1,0,0.97,No
CUST_0522,Brad,Riley,Male,29,Anguilla,Houstonshire,roberthines@example.org,+1-582-238-1867,Corporate,109390,2022-02-16,7,1985.62,2025-06-01,2,4,0,0.43,No
CUST_0523,Andrea,Gregory,Other,40,Liechtenstein,Vaughnborough,lwilcox@example.org,312.371.8176x56867,Retail,62998,2023-09-19,8,1411.76,2025-06-21,1,2,2,0.41,Yes
CUST_0524,Anthony,King,Female,29,Ethiopia,East Erica,davidball@example.com,001-917-366-6785x3977,Retail,83814,2020-11-02,6,622.9,2025-01-05,1,0,0,0.37,No
CUST_0525,Amy,Ray,Female,30,Macao,Smithmouth,bfuller@example.net,949-560-7869x144,Corporate,124601,2024-04-21,8,1360.5,2025-04-04,1,3,2,0.83,No
CUST_0526,Matthew,Harrison,Male,42,Belarus,Reynoldsborough,reginahughes@example.org,+1-717-741-8854x393,Corporate,65607,2022-02-21,13,1419.21,2024-12-23,2,2,2,0.16,Yes
CUST_0527,Ashley,Nguyen,Male,62,Rwanda,Aliciaborough,michelle94@example.net,001-746-456-0937x052,SME,27812,2022-04-02,8,774.87,2025-02-25,3,6,2,0.34,No
CUST_0528,John,Baker,Male,68,Paraguay,Whiteland,pbrown@example.org,001-712-987-2836,SME,81844,2024-07-11,8,84.54,2025-04-30,3,2,2,0.72,No
CUST_0529,Monica,Williams,Male,36,Bahrain,East Ian,davidflores@example.com,920.312.8913x474,Retail,90093,2025-07-03,7,1421.24,2025-08-22,1,2,2,0.02,No
CUST_0530,Christopher,Potts,Female,63,Israel,Lake Garrettshire,kimberly59@example.com,+1-487-834-9317,SME,22179,2021-12-17,9,92.32,2025-04-03,2,4,3,0.29,Yes
CUST_0531,Gregory,Roach,Female,53,Jordan,Lake Ashley,daniellewerner@example.com,+1-817-905-4167x9212,Retail,63798,2023-04-24,11,1280.82,2025-04-09,1,3,2,0.64,No
CUST_0532,Anna,Macias,Other,62,Cote d'Ivoire,Mariafort,berryjames@example.org,555.899.6177x395,SME,94601,2022-10-19,11,369.05,2024-12-27,5,1,1,0.19,No
CUST_0533,Alexandra,Moses,Other,25,United States Virgin Islands,Lindsaymouth,cpatterson@example.org,+1-874-596-7484x62119,SME,28275,2021-12-17,9,1152.93,2025-04-22,3,2,1,0.3,No
CUST_0534,Brenda,Williams,Female,46,Palau,Lake Wayneborough,xgoodwin@example.net,355.639.7897x7318,Corporate,70574,2023-04-08,9,1032.63,2024-11-05,4,2,2,0.49,Yes
CUST_0535,Chad,Nelson,Female,49,Jordan,Gardnerfurt,nicolegonzalez@example.com,+1-785-975-6717x9274,SME,67857,2022-09-10,8,76.35,2025-07-29,1,3,2,0.42,No
CUST_0536,Benjamin,Gonzalez,Female,68,India,Janiceville,rossjonathan@example.net,+1-473-762-0504x61169,Retail,145555,2023-08-11,8,757.59,2024-12-04,5,2,2,0.11,No
CUST_0537,Gary,Craig,Female,61,Liechtenstein,West Amandaberg,wconner@example.com,+1-581-974-6035x011,Corporate,121484,2025-01-13,10,1222.13,2025-04-30,3,1,1,0.94,No
CUST_0538,Michelle,Myers,Male,35,Mexico,Buchananhaven,princekyle@example.net,5434046545,SME,40700,2024-09-27,14,1704.78,2025-06-16,2,0,0,0.04,No
CUST_0539,Mark,Morales,Male,23,British Indian Ocean Territory (Chagos Archipelago),New Ryanberg,khoffman@example.com,331.812.8000,Corporate,146855,2025-03-21,7,1782.85,2024-10-11,3,2,1,0.75,No
CUST_0540,Frank,Gilmore,Male,35,Solomon Islands,Yorkton,weissleonard@example.com,741-986-2975,Retail,59464,2022-01-26,11,993.51,2025-10-08,2,2,0,0.07,No
CUST_0541,Carolyn,Taylor,Female,36,Nepal,South Sydney,pittskevin@example.net,(841)522-0958,Corporate,62351,2024-04-09,3,1470.42,2025-05-16,2,1,0,0.47,Yes
CUST_0542,Brittany,Woods,Female,39,North Macedonia,East Stacyview,aclarke@example.org,+1-860-638-3379x5492,SME,113330,2021-01-12,9,667.09,2024-12-14,1,1,1,0.18,No
CUST_0543,Christopher,Shaw,Male,54,Lesotho,Port Bradley,fjohnson@example.net,(222)897-9705x06100,Retail,114319,2025-02-27,15,717.26,2025-07-08,1,0,0,0.14,Yes
CUST_0544,Lisa,Wilkerson,Female,49,Serbia,West Stacymouth,gmorales@example.org,+1-707-608-3415,Retail,102534,2023-08-09,10,429.2,2025-09-16,3,4,4,0.13,No
CUST_0545,Jacqueline,Bell,Female,58,Saint Barthelemy,East Anthony,horozco@example.com,(795)927-4547,SME,33869,2024-08-06,16,1145.8,2025-04-19,5,1,1,0.45,Yes
CUST_0546,Juan,Hodges,Male,20,Monaco,Bernardmouth,amahoney@example.com,001-458-874-1220x7716,SME,80315,2025-10-08,13,663.4,2025-05-05,3,0,0,0.52,No
CUST_0547,Reginald,Duarte,Male,45,United Kingdom,West Jeanettefurt,louis34@example.org,935.676.0710x5785,Retail,130061,2024-09-03,9,214.52,2025-04-17,4,1,0,0.13,No
CUST_0548,Susan,Cameron,Female,27,Solomon Islands,Miamouth,fsweeney@example.net,001-737-824-3537x99444,Retail,113688,2022-10-10,14,1385.76,2025-01-06,2,1,1,0.98,No
CUST_0549,Tina,Bryant,Female,68,Belize,East Teresa,omiller@example.net,001-340-595-5013x21911,Retail,40954,2020-10-24,6,1430.12,2025-03-23,2,2,2,0.26,No
CUST_0550,Michelle,Collins,Female,52,Burundi,Pierceport,fmartinez@example.org,539.673.6066x095,Retail,51555,2024-11-29,3,751.99,2024-12-10,1,3,3,0.46,No
CUST_0551,Jacob,Richardson,Female,46,Cambodia,Youngchester,irobinson@example.org,556-995-4926,Corporate,83353,2024-10-21,18,199.61,2024-10-22,5,3,0,0.22,No
CUST_0552,Erika,Walker,Female,32,Tonga,Woodstad,rogerhall@example.org,001-706-729-2055x49521,SME,102190,2021-11-12,11,881.28,2025-07-29,1,2,2,0.49,No
CUST_0553,Cynthia,Carr,Female,50,Nauru,Michaelton,ataylor@example.org,301-583-0902x944,Corporate,65026,2023-11-17,9,912.55,2025-07-05,4,3,1,0.76,No
CUST_0554,Jane,Acosta,Female,24,Guam,Port John,xwilliams@example.org,3483706000,Corporate,120772,2024-11-08,7,1353.91,2025-03-24,3,3,0,0.52,No
CUST_0555,Sean,Joseph,Female,29,Haiti,Amandahaven,xdavis@example.net,224-889-4294x219,Retail,66976,2023-05-27,11,665.06,2025-10-02,3,3,1,0.29,No
CUST_0556,David,Morris,Male,66,Armenia,Lindafort,jean62@example.net,(320)265-6755x578,SME,100578,2025-05-08,15,1381.07,2025-04-19,5,2,2,0.25,No
CUST_0557,Benjamin,Thomas,Male,47,Nauru,Laurenfort,webbkevin@example.com,631.788.5524x72173,Corporate,111502,2022-04-06,8,1749.4,2024-11-13,1,2,2,0.76,No
CUST_0558,Jason,Juarez,Male,38,Armenia,South John,tracy62@example.org,620-329-0180,Enterprise,133943,2023-10-17,6,513.1,2025-07-08,1,1,1,0.12,No
CUST_0559,Andrew,Smith,Female,48,Haiti,Holdenstad,andrewenglish@example.net,(336)909-9077x076,Corporate,129850,2023-07-15,11,1958.89,2025-09-11,4,3,0,0.37,No
CUST_0560,Dustin,Castillo,Female,41,Poland,Lauraberg,brockchristina@example.net,(936)277-1620x9684,Retail,65095,2025-08-27,8,803.42,2025-07-08,3,2,0,0.15,No
CUST_0561,Craig,Schultz,Female,37,Bosnia and Herzegovina,Lake Hannah,ublankenship@example.net,734-911-7395,Corporate,34270,2022-02-17,5,571.15,2024-12-10,1,2,2,0.26,No
CUST_0562,Kimberly,King,Male,54,Paraguay,Lake Davidchester,moraashley@example.com,6303337317,Retail,50908,2024-06-03,10,871.95,2024-11-08,5,1,1,0.15,No
CUST_0563,Matthew,Miller,Male,21,Hong Kong,Mooreburgh,webbjenny@example.com,593.527.5137x936,Corporate,35523,2025-08-15,13,234.08,2024-12-12,3,0,0,0.89,No
CUST_0564,Casey,Townsend,Male,45,Estonia,West Jessicatown,mstone@example.org,+1-896-703-2669x7089,Retail,82433,2021-09-27,15,295.13,2025-04-29,4,2,2,0.73,Yes
CUST_0565,William,Oliver,Male,61,Haiti,Port Ryanhaven,lwallace@example.com,(251)948-1847,Retail,67068,2020-12-08,14,858.15,2025-07-21,5,1,1,0.56,Yes
CUST_0566,Suzanne,Ramirez,Female,37,Turkey,Andersonmouth,justin40@example.org,628-913-3682,SME,39991,2021-03-06,7,1536.77,2024-11-08,2,2,2,0.22,No
CUST_0567,Matthew,Hart,Male,41,Oman,Petersfurt,kdurham@example.net,(494)818-9515x09020,Retail,30775,2025-04-14,8,1805.61,2025-06-01,4,1,1,0.51,Yes
CUST_0568,Kaitlyn,Kelley,Male,67,Cape Verde,East Shannonshire,howelljason@example.org,593-235-6684x4417,SME,97801,2022-12-15,6,1346.4,2024-10-16,5,2,2,0.52,No
CUST_0569,Gregory,Montgomery,Female,66,Svalbard & Jan Mayen Islands,New Natashafort,kellyhart@example.com,001-252-966-4353x69324,Retail,104995,2025-01-09,9,255.18,2025-08-10,1,1,1,0.59,No
CUST_0570,Cassidy,Monroe,Male,68,Poland,South Ryanport,adamalvarez@example.org,001-644-983-4419x6216,Corporate,81250,2022-08-05,12,1360.44,2025-08-14,2,1,1,0.06,Yes
CUST_0571,Erin,Burke,Female,49,French Polynesia,Luceroberg,danielle56@example.net,(524)847-9007,Corporate,36673,2023-06-29,16,1289.08,2024-12-12,4,3,1,0.97,Yes
CUST_0572,Deborah,Delgado,Female,58,Angola,Tiffanyberg,lchristensen@example.org,972.205.4099x8617,Corporate,142808,2023-08-01,8,1621.24,2024-11-01,1,3,2,0.47,No
CUST_0573,David,Sweeney,Male,53,Saint Martin,Lake Lindsay,mcarlson@example.com,585.437.5085x9038,Retail,47056,2025-06-16,11,1659.23,2025-08-30,2,2,2,0.93,Yes
CUST_0574,Jeffery,Clark,Female,51,United States Virgin Islands,Rachelbury,kdavies@example.org,499.944.3860x1137,Retail,26614,2025-06-28,11,1743.0,2025-05-06,3,2,0,0.01,No
CUST_0575,William,Perez,Female,53,Singapore,North Andrew,christinatate@example.com,+1-397-461-3249,Retail,121556,2021-01-09,11,857.56,2025-08-24,1,1,1,0.25,No
CUST_0576,Nathaniel,Coffey,Female,19,Faroe Islands,Port Heatherhaven,vherrera@example.net,462.370.2899x309,Retail,27415,2021-08-28,7,1410.84,2024-12-13,5,4,3,0.1,No
CUST_0577,Ricky,Johnson,Male,32,Finland,South Rachelton,davidjohnson@example.org,279.439.0570x0350,Corporate,108691,2025-08-20,7,573.09,2024-12-20,4,2,2,0.77,No
CUST_0578,Andrew,Rodriguez,Female,51,New Zealand,Brownville,sfrederick@example.com,(772)580-0583x9076,Enterprise,134966,2023-07-06,12,1998.71,2025-08-05,2,1,1,0.32,No
CUST_0579,Sarah,Brown,Female,53,Bulgaria,South Christopher,jacob01@example.net,373-953-9932x498,SME,63884,2021-10-08,9,391.9,2025-02-10,1,5,5,0.84,No
CUST_0580,Christina,Curry,Male,23,Australia,Carolineview,vbeck@example.net,741-261-0679,SME,36964,2024-01-12,8,69.72,2024-12-26,3,6,1,0.83,No
CUST_0581,Jessica,Palmer,Male,56,Mali,Hillfurt,danielgamble@example.net,001-884-993-8280,SME,57726,2024-03-09,9,340.18,2025-05-21,4,4,2,0.67,No
CUST_0582,Kimberly,Wallace,Other,59,Kazakhstan,Lake Kathleenstad,othomas@example.net,454-463-2963x79653,Corporate,143133,2024-05-30,6,1562.95,2025-06-29,4,3,2,0.67,No
CUST_0583,Kristen,Pierce,Female,68,Montenegro,Rodriguezton,qlarson@example.com,569.614.9176x09270,Retail,57044,2024-09-27,6,921.23,2025-03-10,1,0,0,0.7,No
CUST_0584,Shelby,Allen,Male,68,Namibia,Port Michaelport,vkeith@example.net,(244)269-1978x2117,Enterprise,77149,2025-09-16,8,922.63,2024-12-24,3,1,1,0.67,No
CUST_0585,Jeffrey,Wright,Female,29,New Zealand,Rebeccaland,kristine74@example.org,001-718-929-4868x227,Corporate,57544,2021-10-03,4,1912.29,2025-08-12,2,0,0,0.39,No
CUST_0586,Ryan,Kaufman,Male,20,Iceland,South Kathleenview,ryan05@example.org,498-579-1519x780,Corporate,69976,2022-07-10,14,1843.29,2025-03-10,1,2,2,0.68,No
